"id","corporate","zone","circle","division","subdivision","section","col7_blank","tariff","col9_blank","debit","credit","demand_based_tariff","time_of_day","voltage_class_kv","active_installations","inactive_installations","total_installations_10_11","metered_installations","unmetered_installations","total_metered_13_14","dc_mnr_installations","installations_billed","installations_unbilled","total_billed_17_18","ob_active","ob_inactive","ob_total_20_21","sl_kw_active","sl_kw_inactive","sl_kw_total_23_24","sl_hp_active","sl_hp_inactive","sl_hp_total_26_27","assessed_taxed_consumption","assessed_tax_exempted_consumption","metered_taxed_consumption","metered_tax_exempted_consumption","total_consumption_29_32","bill_cancellation_consumption","net_consumption_33_34","wheeled_energy_units","ob_revenue","ob_interest_rev_misc","ob_interest_tax","ob_tax","ob_pg_surcharge","ob_total_sum","texd_revenue","texd_misc_demand","texd_interest_rev_misc_arrears","texd_pg_surcharge","texd_total_sum","tcd_revenue","tcd_misc_demand","tcd_interest_rev_misc_arrears","tcd_interest_tax","tcd_tax","tcd_pg_surcharge","tcd_total_sum","dbadj_revenue","dbadj_misc","dbadj_tax","dbadj_pg_surcharge","dbadj_total","bc_revenue","bc_misc","bc_interest_rev_misc","bc_interest_tax","bc_tax","bc_pg_surcharge","bc_total_sum","net_demand_revenue","fixed_charges","energy_charges","fppca_charges","net_demand_tax","net_demand_pg_surcharge","col_revenue","col_interest_rev_misc","col_interest_tax","col_tax","col_pg_surcharge","col_total_sum","cradj_revenue","cradj_misc","cradj_tax","cradj_pg_surcharge","cradj_total","net_iod","net_reversal_iod","suspense_to_rr_transfer","from_rr_transfer","to_rr_transfer","pc_revenue","pc_interest_rev","pc_interest_tax","pc_tax","pc_pg_surcharge","pc_total","net_collection","net_collection_pg_surcharge","write_off","cb_revenue","cb_interest_rev_misc","cb_interest_tax","cb_tax","cb_pg_surcharge","cb_total_sum","average_cost_of_supply","pct_live_installations","pct_billed_installations","pct_dc_mnr_installations","pct_metered_consumption","pct_assessed_consumption","pct_collection_eff_with_adj","pct_collection_eff_without_adj","ratio_arrears_demand","demand_per_unit","collection_per_unit_with_adj","collection_per_unit_without_adj","consumption_per_installation","pct_recovery_avg_cost","gst_tcs_ob","gst_tcs_demand","gst_tcs_debit_adjustment","gst_tcs_bill_cancellation","gst_tcs_net_demand","gst_tcs_collection","gst_tcs_credit_adjustment","gst_tcs_payment_cancellation","gst_tcs_cb","balance_transfer_amount"
"1088","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 2",,"LT6C",,"LT6C","LT6C",,,"0.4","369","31","400","399","0","399","0","214","8","222","0","0","0","9943.25","0","0","0","0","0","192806.14","0","3374215.69","0","3567017.96","12744.38","3554273.58","0","46896318.18","1176348.01","20532.5","3977917.5","1040028.81","51317994.97","0","0","0","0","0","25325836.81","1633376.72","201561.61","9196.49","1599549.77","379065.98","27627922.87","357914.33","0","32443.74","0","375808.31","60599.64","0","0","0","0","0","0","26361571.06","156933.07","22582034.58","1254771.99","1599549.77","379065.98","23085356.32","183729.54","8382.77","1458045.97","345529.77","24423407.84","18095.16","0","1641.48","0","18996.63","399496.41","0","0","0","0","0","0","0","0","0","0","24423407.84","345529.77","0","50154441.63","1194180.09","21346.23","4119428.3","1073561.15","54705980.32","9.92","92.25","57.99458","0","94.594861","5.405247","30.960948","30.936885","0.692955","22.1322","6.8523","6.847","9666.7153","69.0222","0","0","0","0","0","0","0","0","0","0"
"1089","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 2",,"LT7",,"LT7","LT7",,,"0.4","1780","186","1966","1894","34","1928","35","1072","32","1104","0","0","0","29779.44","0","0","0","0","0","120293.94","0","2310412.08","0","2430706.02","20161.19","2410548.7","0","60149145.82","614740.27","21844.29","2183158.18","781330.28","62761360.6","0","0","0","0","0","15556527.07","1379551.29","282562.32","5689.05","1353187.82","344345.86","17637447.46","88471.68","0","8017.99","0","92893.91","66468.86","0","0","0","0","0","0","16543628.4","1742753.28","14458715.23","303156.83","1353187.82","344345.86","14705017.58","267094.18","5373.39","1279117.9","325496.25","16006054.68","25074.78","0","2272.82","0","26328.33","200342.52","0","0","0","0","0","0","0","0","0","0","16006054.68","325496.25","0","61962681.86","630204.54","22159.95","2257228.1","800179.89","64650237.04","9.92","90.539166","60.224719","1.966292","95.05107","4.94893","19.941071","19.908323","0.804119","33.0763","6.5958","6.5849","1365.5652","66.38","0","0","0","0","0","0","0","0","0","0"
"1090","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 2",,"HT2A",,"HT2A","HT2A",,,"11","134","31","165","166","0","166","0","72","4","76","0","0","0","2035.08","0","0","0","0","0","6837970.91","0","62772000.26","0","69609971.17","389663.08","69220308.09","0","1221828975.27","65571442.12","413371.76","93747731.26","25563573.27","1364897480.35","0","0","0","0","0","570801773.63","31429975.63","11118658.65","182428.48","31756790.04","9472037.61","625059611.43","1864146","0","168995.03","0","1957353.31","4783580.03","0","0","0","0","0","0","597971858.34","114625.91","494119561.69","20080607.69","31756790.04","9472037.61","525962868","10245239.19","168097.12","29262157.97","8727969.36","561168001.56","6991363.87","0","633806.77","0","7340932.84","7185379.35","0","0","0","0","0","0","0","0","0","0","561168001.56","8727969.36","0","1286846601.75","66444861.57","427703.12","96242363.33","26307641.52","1432916381.12","9.92","81.212121","53.731343","0","90.176736","9.823264","28.568904","28.200005","0.720074","28.5872","8.1671","8.0616","519477.3968","81.2661","0","0","0","0","0","0","0","0","0","0"
"1091","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 2",,"HT2B",,"HT2B","HT2B",,,"11","67","0","67","66","0","66","0","48","0","48","0","0","0","1717.82","0","0","0","0","0","796361.22","0","20025830.85","0","20822192.07","100364.89","20721827.18","0","430212429.53","14859544.15","313003.12","26229731.56","5938389.5","465649712.77","0","0","0","0","0","168659753.07","11460614.36","2725122.86","86731.75","11892743.62","2797058.57","186642068.7","502555.69","0","45561.53","0","527680.76","769851.06","0","0","0","0","0","0","177237865.7","39610.49","141910387.63","6947404.66","11892743.62","2797058.57","165766643.5","2678377.99","85244.61","11688744.43","2749079.51","177687911.75","861139.35","0","78068.39","0","904197.09","2352150.76","0","0","0","0","0","0","0","0","0","0","177687911.75","2749079.51","0","440822512.38","14906289.01","314490.27","26433737.76","5986368.57","476467857.09","9.92","100","71.641791","0","96.175421","3.824579","27.379175","27.240557","0.730452","31.3268","8.577","8.5336","310778.9861","86.0242","0","0","0","0","0","0","0","0","0","0"
"1092","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 2",,"HT3A",,"HT3A","HT3",,,"11","67","0","67","66","0","66","0","48","0","48","0","0","0","2313.64","0","0","0","0","0","1207400.35","0","37504387.54","0","38711787.89","166257.28","38545530.61","0","1102618625.73","19705863.35","212746.72","80363024.8","11743102.29","1178508248.69","0","0","0","0","0","305823114.68","13920141.58","4321091.37","198990.58","28784095.17","5348685.31","338587262.37","3572991.65","0","323911.22","0","3751641.23","1881691.77","0","0","0","0","0","0","317253279.39","65493.88","280136693.95","14100913.1","28784095.17","5348685.31","302647237.74","4276215.21","196928.21","28485184.89","5293138.54","328035887.24","3592359.7","0","325664.94","0","3771976.52","2793073.21","0","0","0","0","0","0","0","0","0","0","328035887.24","5293138.54","0","1113632307.68","19750739.51","214816.11","80661935.06","11798649.06","1189788351.62","9.92","100","71.641791","0","96.881052","3.118948","21.871257","21.622626","0.784254","39.1895","8.5712","8.4738","577787.879","85.4214","0","0","0","0","0","0","0","0","0","0"
"1093","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 2",,"HT5",,"HT5","HT5",,,"11","101","0","101","100","0","100","0","48","4","52","0","0","0","2646.37","0","0","0","0","0","1407723.89","0","30318182.46","0","31725906.35","286059.86","31439850.36","0","716474743.94","13430397.78","34737.6","35837117.49","4946146.31","754636004.81","0","0","0","0","0","234771720.92","14008315.72","3034431.35","30423.45","14711567.51","2432257.48","255523296.59","3462888.57","0","313929.08","0","3636032.61","2118352.66","0","0","0","0","0","0","244960260.39","103951.42","217125943.57","6835053.71","14711567.51","2432257.48","200521947.67","2591751.8","25983.05","12565363.63","2077426.72","212135745.19","724526.1","0","65680.14","0","760751.24","1501956.99","0","0","0","0","0","0","0","0","0","0","212135745.19","2077426.72","0","760188530.56","13873077.33","39177.99","37983321.37","5300977.07","800333461.45","9.92","100","47.524752","0","95.562857","4.437143","21.075537","21.000227","0.792284","31.8402","6.7105","6.6865","314117.8847","67.4042","0","0","0","0","0","0","0","0","0","0"
"1094","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 2",,"HT6",,"HT6 ","HT6 ",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","433.32","0","0","0","0","0","475670.23","0","7297654.57","0","7773328.66","31980.89","7741347.78","0","147842509.4","3896294.19","69755.77","10142725.09","4565873.21","161937255.37","0","0","0","0","0","59077287.02","2698504.18","801127.79","36287.88","6321014.52","1764187.36","66527038.44","656637.32","0","59528.12","0","689469.38","235995.42","0","0","0","0","0","0","61256552.7","34135.9","53545464.12","2149466.89","6321014.52","1764187.36","50339846.43","682644.53","30921.51","5386143.93","1503264.18","55513476.43","525185.28","0","47609.86","0","551443.96","901034.99","0","0","0","0","0","0","0","0","0","0","55513476.43","1503264.18","0","158234030.4","4014781.33","75122.14","11077588.66","4826792.53","173226756.02","9.92","100","70.588235","0","93.88069","6.11926","24.539905","24.298535","0.758222","29.3908","7.2125","7.1415","228627.3135","71.9909","0","0","0","0","0","0","0","0","0","0"
"1095","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT1",,"LT1","LT1",,,"0.4","3325","277","3602","3522","34","3556","69","1859","84","1943","0","0","0","76686.81","0","0","0","0","0","188244.62","0","2915336.78","0","3103577.54","14655.65","3088925.76","0","47542729.82","323093.62","41738.43","2952442.96","795997.54","50313227.93","0","0","0","0","0","18931829.94","938233.67","149129.36","10438.11","1084813.26","444196.18","20608389.05","117616.62","0","10662.59","0","123497.45","58761.88","0","0","0","0","0","0","19560119.34","2882373.18","16795119.03","552875.48","1084813.26","444196.18","17826496.83","140424.18","9827.81","1021476.08","418262.49","18953983.65","112188.46","0","10171.54","0","117798.46","325093.76","0","0","0","0","0","0","0","0","0","0","18953983.65","418262.49","0","49164160.01","331798.8","42348.72","3015780.15","821931.23","52004570.37","9.92","92.309828","55.909774","2.075188","93.934717","6.065407","26.891353","26.725256","0.733268","22.8516","6.1451","6.1071","933.4068","61.5635","0","0","0","0","0","0","0","0","0","0"
"1096","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT2",,"LT2","LT2",,,"0.4","302","31","333","332","0","332","0","191","4","195","0","0","0","9405.46","0","0","0","0","0","38647.12","0","541694.16","0","580341.28","278.57","580066.59","0","9790519.42","282206.37","7386.64","1187447.69","118746.36","10850465.68","0","0","0","0","0","4178465.74","234476.98","52776.59","2981.31","452135.88","42272.34","4644277.84","3454.99","0","315.66","0","3629.09","34321.61","0","0","0","0","0","0","4350990.75","282105.78","3606090.67","58402.07","452135.88","42272.34","3954262.94","49948.37","2826.98","427878.49","40001.26","4281763.31","22525.13","0","2041.33","0","23654.87","75829.8","0","0","0","0","0","0","0","0","0","0","4281763.31","40001.26","0","10164718.24","285038.46","7547.99","1211705.08","121013.57","11243231.67","9.92","90.690691","63.245033","0","93.340622","6.659378","27.786315","27.633651","0.725616","26.6994","7.4188","7.378","1921.6599","74.375","0","0","0","0","0","0","0","0","0","0"
"1097","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT3A",,"LT3A","LT3A",,,"0.4","537","62","599","599","0","599","0","310","12","322","0","0","0","17302.02","0","0","0","0","0","124360.23","0","1247428.69","0","1371792.79","11173.58","1360619.21","0","42236993.92","289182.12","18238.65","3180019.1","252720.97","44542859.96","0","0","0","0","0","10699974.44","629794.66","55392.01","7590.07","1152836.37","199685.16","11916710.61","33335.03","0","3023.41","0","34998.68","4484.13","0","0","0","0","0","0","11077009.21","214650.33","10079152.15","245729.74","1152836.37","199685.16","10214631.79","52881.05","7246.35","1100540.57","190627.91","11069128.12","63091.26","0","5717.11","0","66248.33","96955.32","0","0","0","0","0","0","0","0","0","0","11069128.12","190627.91","0","43036276.21","291693.08","18589.38","3232307.87","261778.22","45382743.21","9.92","89.649416","57.728119","0","90.934192","9.065526","19.722744","19.605406","0.80381","41.1575","8.1174","8.0691","2554.549","81.3417","0","0","0","0","0","0","0","0","0","0"
"1098","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT3B",,"LT3B","LT3B",,,"0.4","101","0","101","100","0","100","0","48","4","52","0","0","0","2727.62","0","0","0","0","0","11169.71","0","205937.41","0","217107.12","1168.43","215938.69","0","2759842.97","91768.04","322.68","119898.02","92000.18","3009917.57","0","0","0","0","0","1628293.74","189272.49","17572.85","308.65","92659.3","43313.09","1837117.4","16493.41","0","1494.17","0","17317.5","7223.36","0","0","0","0","0","0","1742528.87","39455.73","1351070.59","31741.01","92659.3","43313.09","1417055.84","15294.03","266.56","80635.83","37695.35","1514666.02","22826.91","0","2069.39","0","23968.25","31776.26","0","0","0","0","0","0","0","0","0","0","1514666.02","37695.35","0","3062489.1","94046.87","364.78","131914.48","97621.79","3327111.01","9.92","100","47.524752","0","94.855208","5.144792","31.743824","31.249331","0.686422","22.3255","7.087","6.9766","2149.5754","70.3286","0","0","0","0","0","0","0","0","0","0"
"1099","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT4A",,"LT4A","LT4A",,,"0.4","1713","154","1867","34","926","960","35","48","195","243","0","0","0","29411.89","0","0","0","0","0","4399596.59","0","414761.07","0","4814357.66","38144.15","4776213.51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1590362.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.92","91.751473","2.802102","2.043199","8.615086","91.384914","0","0","0","0","0","0","2810.4832","0","0","0","0","0","0","0","0","0","0","0"
"1100","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT4B",,"LT4B","LT4B",,,"0.4","67","0","67","66","0","66","0","48","0","48","0","0","0","1439.26","0","0","0","0","0","16187.76","0","273288.4","0","289476.16","812.48","288667.55","0","4973341.28","22695.36","1732.68","216913.55","30034.8","5146663.3","0","0","0","0","0","1389485.57","147439.21","7838.53","792.67","109677.36","25624.17","1559170.76","27407.77","0","2483.25","0","28777.38","10775.07","0","0","0","0","0","0","1472621.95","54834.88","1115094.52","41212.24","109677.36","25624.17","1218334.05","6875.16","694.48","96166.74","22467.1","1301095.14","10279.85","0","932.97","0","10794.42","15018.16","0","0","0","0","0","0","0","0","0","0","1301095.14","22467.1","0","5217349.34","23658.74","1823.86","230424.17","33191.87","5402297.6","9.92","100","71.641791","0","94.407913","5.592087","19.563406","19.402436","0.805612","23.1654","4.5319","4.4947","4320.5397","45.3095","0","0","0","0","0","0","0","0","0","0"
"1101","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT4C",,"LT4C","LT4C",,,"0.4","34","0","34","34","0","34","0","24","0","24","0","0","0","487.49","0","0","0","0","0","10539.07","0","158670.23","0","169213.17","1690.74","167522.43","0","1375917.11","30936.27","1473.12","134488.93","22610.25","1504451.95","0","0","0","0","0","862977.11","35704.49","11069.12","406.86","79064.5","14825.88","950938.09","6732","0","610.29","0","7068.6","4766.57","0","0","0","0","0","0","892280.67","23453.68","696255.55","40434.58","79064.5","14825.88","791644.95","10152.17","371.8","72526.66","13603.29","855606.73","12794.68","0","1157.45","0","13436.92","7444.56","0","0","0","0","0","0","0","0","0","0","855606.73","13603.29","0","1463754.28","31853.21","1501.18","141026.78","23836.71","1598053.88","9.92","100","70.588235","0","93.769433","6.22828","35.393304","34.846062","0.650835","14.5106","5.1358","5.0564","4976.8579","50.9718","0","0","0","0","0","0","0","0","0","0"
"1102","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT5",,"LT5","LT5",,,"0.4","269","31","300","299","0","299","0","143","8","151","0","0","0","4894.24","0","0","0","0","0","45607.39","0","452688.56","0","498295.95","2909.46","495390.36","0","7270757.5","149396.32","3423.26","657601.18","187161.31","7971899.56","0","0","0","0","0","3288757.94","170719.49","46671.36","1178.5","236211.43","95087.62","3648629.97","4197.83","0","378.79","0","4406.75","4975.49","0","0","0","0","0","0","3422616.48","199882.48","2939115.46","131997.57","236211.43","95087.62","3123997.95","44334.5","1115.37","224377.36","90321.05","3383025.33","344.34","0","28.07","0","359.81","19585","0","0","0","0","0","0","0","0","0","0","3383025.33","90321.05","0","7569027.83","151737.04","3479.37","669435.24","191924.01","8283831.21","9.92","89.666667","53.159851","0","90.847329","9.152671","29.115585","29.112489","0.712862","23.3205","6.7899","6.7892","1852.4013","68.4395","0","0","0","0","0","0","0","0","0","0"
"1103","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT6A",,"LT6A","LT6A",,,"0.4","168","31","199","200","0","200","0","95","4","99","0","0","0","5381.73","0","0","0","0","0","116281.82","0","1449822.13","0","1566103.95","11444.41","1554659.54","0","44155924.51","1333741.49","5632.93","1685306.45","330169.96","46752454.49","0","0","0","0","0","11432559.6","594393.18","223142.71","2083.41","752982.25","176138.62","12551844.21","62696.62","0","5682.03","0","65830.48","80203.7","0","0","0","0","0","0","11959261.52","138284.64","10141218.13","238502.51","752982.25","176138.62","9729296.88","189900.54","1774.76","640800.59","149895.41","10423498.01","84896.76","0","7695.31","0","89141.02","126717.94","0","0","0","0","0","0","0","0","0","0","10423498.01","149895.41","0","46300992.39","1366987.53","5941.6","1797488.11","356413.17","49019054.38","9.92","84.422111","56.547619","0","92.575089","7.424911","17.726605","17.576294","0.826568","37.8674","6.7126","6.6557","9322.0473","67.0938","0","0","0","0","0","0","0","0","0","0"
"1104","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT6B",,"LT6B","LT6B",,,"0.4","302","31","333","332","0","332","0","191","4","195","0","0","0","9788.49","0","0","0","0","0","63791.54","0","763033.94","0","826825.47","6739.74","820085.73","0","12653439.43","233639.22","9000.08","818465.97","216542.25","13560004.33","0","0","0","0","0","5705094.62","449840.34","93892.11","4012.5","481275.61","93230.51","6389603.98","75529.99","0","6846.5","0","79306.1","47951.99","0","0","0","0","0","0","6028722.15","115740.17","5198650.62","98894.68","481275.61","93230.51","5281291.77","86916.36","3717.87","445520.88","86305.06","5702285.74","35478.43","0","3212.81","0","37250.42","84122.82","0","0","0","0","0","0","0","0","0","0","5702285.74","86305.06","0","13365395.26","240614.97","9301.7","854220.73","223467.7","14305740.11","9.92","90.690691","63.245033","0","92.284765","7.715236","28.77017","28.583447","0.717094","24.128","6.9417","6.8966","2737.8327","69.5222","0","0","0","0","0","0","0","0","0","0"
"1105","BESCOM","BRAZ","RAMANAGARA","MAGADI","MAGADI RURAL","Magadi Rural Section 3",,"LT6C",,"LT6C","LT6C",,,"0.4","34","0","34","34","0","34","0","24","0","24","0","0","0","967.24","0","0","0","0","0","7869.48","0","288841.65","0","296707.26","2963.63","293743.63","0","3584408.97","98240.83","3184.74","303245.44","70310.75","3921968.66","0","0","0","0","0","2106629.68","180605.83","23917.96","947.01","120122.48","34774.28","2324328.76","38681.94","0","3507.42","0","40616.42","14798.8","0","0","0","0","0","0","2222783.83","34770.41","1911119.14","47727.59","120122.48","34774.28","1903466.32","21612.05","855.81","108533.94","31419.89","2016830.95","28189.3","0","2553.4","0","29601.47","19401.23","0","0","0","0","0","0","0","0","0","0","2016830.95","31419.89","0","3875537.18","100546.73","3275.94","314826.98","73665.14","4225195.13","9.92","100","70.588235","0","97.349034","2.652271","32.762328","32.288423","0.676432","21.0521","6.8971","6.7974","8726.6841","68.5222","0","0","0","0","0","0","0","0","0","0"
